shares,num_hrefs,num_imgs,num_videos,is_popular
1500,6,0,3,1
20700,4,0,1,1
1900,9,1,0,1
9800,35,30,0,1
6800,7,0,1,1
3000,20,1,0,1
3500,5,1,0,1
1900,2,0,1,1
2100,3,0,0,1
7600,7,1,0,1
1400,3,1,0,1
5400,7,1,1,1
3700,8,1,10,1
3900,15,0,0,1
1500,29,12,2,1
3500,5,0,2,1
2800,4,13,1,1
3800,2,1,0,1
1800,10,1,0,1
1400,7,1,0,1
7000,5,1,0,1
1700,6,1,0,1
1900,5,1,0,1
2600,4,12,0,1
2600,7,1,0,1
1500,6,1,0,1
12500,42,0,0,1
2300,16,23,3,1
4800,1,1,0,1
1600,16,0,0,1
5900,20,16,0,1
1500,4,0,0,1
1400,11,1,0,1
2000,4,0,0,1
1600,7,1,0,1
1400,11,12,0,1
3900,0,0,0,1
5900,51,16,0,1
1700,7,1,0,1
4900,14,7,0,1
5300,8,0,0,1
10900,2,1,0,1
3500,4,0,1,1
3400,5,0,1,1
25100,4,0,1,1
6500,2,0,1,1
2700,15,1,1,1
3300,9,14,0,1
6600,1,1,0,1
4000,1,0,3,1
1900,6,1,0,1
3000,1,0,1,1
1900,3,6,0,1
4700,1,1,1,1
1500,9,1,0,1
2100,4,0,1,1
11100,22,1,1,1
1400,12,1,6,1
1600,11,9,0,1
8000,3,1,0,1
4200,17,22,0,1
2800,2,1,0,1
1900,1,1,0,1
2800,3,0,1,1
1500,14,1,0,1
3200,5,1,0,1
4700,7,1,0,1
1400,3,0,0,1
1800,9,1,0,1
1700,8,0,1,1
7800,14,1,0,1
1700,7,1,0,1
1800,5,0,1,1
1400,14,1,0,1
1800,9,14,0,1
2100,11,1,0,1
23700,17,1,1,1
6700,8,1,0,1
1800,8,1,0,1
9100,2,1,0,1
14500,2,0,1,1
2200,8,1,0,1
1700,3,0,2,1
1400,17,1,0,1
1500,12,1,0,1
5900,16,1,0,1
2900,25,11,0,1
2800,10,92,1,1
3200,17,1,0,1
4300,5,0,1,1
8300,3,0,0,1
3000,16,11,0,1
27000,51,0,0,1
2000,17,16,0,1
2000,22,0,0,1
24000,5,0,8,1
4800,12,1,0,1
1700,0,0,0,1
2600,12,0,1,1
1400,3,0,1,1
3900,32,0,0,1
2400,11,1,0,1
1800,5,0,0,1
1500,3,0,2,1
1600,29,1,1,1
1900,7,0,0,1
2100,6,1,0,1
2200,31,1,0,1
2700,5,1,0,1
4200,4,1,0,1
6400,6,1,0,1
1600,22,16,0,1
7400,31,1,0,1
4300,5,0,2,1
2000,3,1,0,1
1800,9,1,0,1
7000,3,1,1,1
1400,5,1,0,1
2300,4,1,0,1
4100,1,1,0,1
1400,11,1,0,1
2700,9,0,4,1
2100,16,1,0,1
1600,5,1,0,1
1500,7,0,0,1
2000,11,1,0,1
4600,6,1,0,1
9500,6,1,0,1
2200,13,1,0,1
23900,12,1,0,1
4600,7,1,0,1
1600,7,0,2,1
4600,5,1,0,1
4600,6,1,0,1
3000,7,1,1,1
1700,15,1,0,1
2300,13,1,0,1
1700,2,0,1,1
1700,10,1,1,1
12000,22,1,11,1
2000,3,1,0,1
2000,5,1,0,1
3000,102,16,0,1
2400,4,16,0,1
3000,6,16,0,1
97200,6,0,1,1
1500,12,1,1,1
6200,5,9,1,1
16700,28,10,0,1
7200,19,10,0,1
3100,3,0,2,1
7100,27,1,1,1
9000,7,0,1,1
3600,16,1,0,1
21000,2,0,1,1
1600,2,1,0,1
2000,12,22,0,1
3100,10,1,1,1
2600,16,0,0,1
5500,18,14,1,1
6800,9,15,0,1
3600,8,1,0,1
1500,2,0,1,1
2200,25,11,0,1
1900,4,0,0,1
5100,4,1,0,1
4700,12,1,0,1
2500,19,1,0,1
1700,8,1,0,1
3100,7,1,0,1
3300,2,1,0,1
2100,5,0,2,1
2300,3,1,0,1
16200,6,35,1,1
12500,6,1,2,1
1600,7,12,0,1
1600,19,14,0,1
1800,9,1,0,1
2400,11,1,0,1
6300,21,1,0,1
7600,5,0,9,1
1700,14,10,0,1
2100,5,1,0,1
4800,5,1,0,1
3700,2,1,0,1
1900,29,12,1,1
1900,12,1,0,1
1800,5,1,0,1
2200,2,1,1,1
6100,19,15,1,1
2700,7,5,0,1
2600,18,0,11,1
2600,8,1,1,1
5800,3,0,0,1
2400,6,1,0,1
2100,43,1,4,1
4600,15,0,2,1
3100,5,0,0,1
6800,12,11,0,1
3000,4,0,1,1
18400,7,1,0,1
4200,8,1,0,1
1600,10,7,0,1
2300,7,1,1,1
1700,3,1,1,1
3000,5,1,0,1
2100,13,1,0,1
1600,33,10,2,1
2800,3,14,0,1
3200,20,0,0,1
5400,32,1,0,1
6300,3,5,0,1
1900,4,0,0,1
5600,22,1,1,1
27700,4,0,0,1
5000,13,1,0,1
1600,6,15,1,1
6900,21,1,0,1
3100,6,0,0,1
3200,20,1,0,1
5200,13,0,1,1
4200,6,0,0,1
3200,4,0,1,1
2100,16,1,0,1
1400,7,1,0,1
1900,9,1,0,1
1700,7,1,0,1
2500,6,1,0,1
61600,46,1,0,1
2800,24,1,0,1
3600,18,24,0,1
2000,4,1,0,1
8200,9,10,14,1
2500,2,1,0,1
4600,12,1,0,1
2100,6,34,1,1
1400,7,1,0,1
6100,7,0,2,1
1600,22,1,0,1
3900,9,1,0,1
4000,4,1,0,1
2800,6,0,1,1
2300,8,1,0,1
10900,12,1,0,1
1400,15,11,0,1
2400,6,0,0,1
2700,9,1,0,1
2000,5,1,2,1
3100,5,0,2,1
1600,9,1,3,1
4300,5,10,1,1
1600,2,0,1,1
2700,13,10,0,1
3900,7,1,0,1
5700,7,1,0,1
1800,4,1,0,1
15300,3,0,0,1
5100,3,1,0,1
1800,4,1,0,1
4800,3,0,1,1
2600,4,0,2,1
1500,10,1,0,1
1500,40,28,0,1
1700,11,1,0,1
14700,6,10,11,1
11400,51,11,0,1
4500,16,1,0,1
2800,5,1,0,1
3900,3,1,0,1
5400,10,1,0,1
3000,7,1,1,1
2000,6,6,0,1
1900,9,6,0,1
2200,11,1,0,1
2800,4,1,0,1
1500,8,1,0,1
2800,6,0,0,1
3400,6,1,0,1
15000,9,0,0,1
1500,7,1,1,1
1500,4,1,1,1
1800,16,14,0,1
4100,5,0,1,1
3000,20,15,0,1
5200,4,1,0,1
1500,3,0,1,1
2500,7,0,21,1
3900,17,1,0,1
2000,11,6,7,1
1900,14,1,0,1
2300,5,0,1,1
1400,2,16,0,1
5400,17,1,0,1
3400,15,1,0,1
1400,7,16,1,1
17100,0,60,0,1
2800,15,1,1,1
11700,18,1,0,1
1500,8,0,0,1
1500,8,1,1,1
9800,3,1,0,1
1800,9,1,0,1
2200,14,1,0,1
1400,9,14,1,1
1900,30,1,0,1
8400,6,0,16,1
1600,5,1,0,1
3800,6,0,0,1
1400,4,9,0,1
1500,7,10,0,1
2600,5,0,1,1
8800,7,1,0,1
1400,8,1,0,1
9800,35,0,0,1
8000,4,0,1,1
2200,9,1,0,1
1500,9,35,1,1
2200,3,0,1,1
2000,4,0,1,1
1700,8,1,0,1
1800,12,0,1,1
1500,3,1,0,1
1600,14,1,0,1
1600,7,1,0,1
3300,0,0,1,1
2700,8,1,0,1
1400,3,1,0,1
1800,8,1,10,1
2100,14,10,1,1
1400,5,1,0,1
4300,5,0,1,1
5600,10,0,0,1
10700,7,1,0,1
2500,4,1,0,1
1600,0,0,0,1
2000,4,0,1,1
1400,4,0,2,1
1700,10,1,0,1
2200,6,0,0,1
3500,6,0,2,1
2600,6,1,0,1
1400,4,1,0,1
5400,16,6,1,1
4800,2,0,1,1
2200,4,1,0,1
6900,8,1,0,1
3000,29,1,0,1
11800,8,11,0,1
5600,3,10,11,1
4300,16,6,1,1
1700,5,12,1,1
2300,12,11,1,1
1500,6,0,1,1
4200,10,0,1,1
2100,13,1,0,1
2000,7,1,0,1
1600,10,1,0,1
2500,8,1,0,1
3900,7,0,2,1
1700,6,1,0,1
2200,9,8,0,1
1600,5,1,0,1
1800,27,18,0,1
5600,6,0,26,1
2200,5,0,1,1
118700,26,0,0,1
2200,4,9,0,1
4100,4,1,0,1
1600,25,1,0,1
1400,16,1,0,1
4600,9,0,21,1
3400,10,61,0,1
2100,7,0,0,1
1900,5,1,0,1
1600,4,1,0,1
1600,19,13,1,1
1800,17,1,10,1
4200,5,0,1,1
2000,24,13,0,1
4100,9,0,0,1
5500,12,1,0,1
31500,9,8,0,1
2500,27,11,0,1
9800,11,1,0,1
4900,5,0,1,1
2000,16,1,0,1
1800,10,0,0,1
4000,28,1,0,1
1400,13,1,0,1
3400,19,1,0,1
2500,37,1,0,1
2500,6,10,2,1
2000,16,1,0,1
4900,27,1,0,1
7200,7,25,0,1
2100,13,9,0,1
48800,13,11,0,1
18200,7,37,1,1
3500,12,25,0,1
4100,10,1,0,1
1500,2,1,0,1
1600,3,25,0,1
1900,2,1,0,1
6000,71,1,0,1
2400,8,1,0,1
1700,7,1,1,1
1400,3,0,0,1
2100,22,13,0,1
5700,8,1,0,1
1500,11,1,0,1
1600,5,1,0,1
17900,12,1,0,1
5700,5,60,1,1
9900,3,1,0,1
2200,7,1,0,1
1500,7,1,0,1
1400,7,0,0,1
1700,4,0,0,1
2100,10,1,0,1
1500,24,1,1,1
7400,17,1,0,1
6100,13,1,0,1
2200,20,1,0,1
1700,6,1,0,1
5600,1,0,1,1
59000,6,1,0,1
2400,8,1,0,1
3900,6,0,0,1
1900,9,1,0,1
3000,10,1,17,1
3800,9,1,0,1
3200,9,33,0,1
1400,7,15,0,1
3100,14,92,0,1
1500,16,0,11,1
2900,2,0,1,1
4500,2,0,1,1
3600,12,17,0,1
3700,9,1,0,1
1700,8,1,0,1
4800,24,8,1,1
2200,13,1,0,1
2000,29,15,10,1
10400,1,0,1,1
8100,4,1,0,1
3100,9,1,0,1
6200,15,1,0,1
2500,8,17,0,1
1500,6,0,0,1
8000,7,1,0,1
2300,7,1,0,1
3100,0,10,10,1
5500,1,8,2,1
15400,15,1,0,1
2000,3,0,0,1
2000,5,0,0,1
2600,5,0,1,1
9300,5,1,0,1
3900,14,1,0,1
1400,7,0,0,1
1700,4,0,1,1
2600,37,1,0,1
3600,6,0,3,1
3000,5,1,0,1
2100,7,1,1,1
1400,3,0,0,1
1700,0,0,0,1
1900,5,33,0,1
5000,12,1,1,1
1600,6,0,6,1
4400,6,6,0,1
3300,7,13,0,1
3300,8,13,0,1
2400,14,1,2,1
1500,33,0,0,1
3800,7,1,0,1
1500,9,6,0,1
17000,27,1,0,1
6300,26,1,0,1
1700,14,1,0,1
5500,5,1,1,1
12900,3,0,0,1
3700,13,0,0,1
5300,5,30,1,1
1500,3,0,10,1
1700,7,1,0,1
3100,11,1,0,1
1500,7,1,0,1
1900,4,0,0,1
2200,9,1,4,1
2500,12,1,1,1
2700,3,0,1,1
3400,6,0,1,1
3300,3,0,1,1
5800,6,1,1,1
4100,6,1,0,1
2000,9,1,0,1
9400,3,0,1,1
3400,18,1,1,1
2500,10,1,0,1
9100,4,0,1,1
3400,3,0,1,1
13400,22,0,0,1
5500,16,11,0,1
30400,15,10,0,1
6700,4,0,1,1
2700,5,0,21,1
3300,6,0,0,1
3200,5,1,15,1
17400,32,1,0,1
1400,9,1,0,1
3900,23,0,16,1
1500,3,0,0,1
2100,5,1,0,1
6800,6,1,0,1
4200,5,1,0,1
4000,14,9,0,1
1900,2,0,1,1
2500,3,6,2,1
1900,4,0,1,1
2000,14,1,0,1
16300,3,1,0,1
3100,2,1,1,1
1400,4,0,0,1
2300,5,0,2,1
1700,2,0,1,1
11000,3,0,1,1
3700,4,0,1,1
7100,18,1,7,1
6500,9,0,0,1
1700,13,1,0,1
2800,14,1,0,1
7000,33,0,0,1
2400,24,10,0,1
2600,12,1,0,1
3600,9,11,0,1
1900,20,10,0,1
1600,7,1,0,1
3500,3,1,0,1
9400,30,20,1,1
6700,17,1,0,1
1600,5,0,0,1
1600,5,1,0,1
2300,17,1,0,1
1600,21,1,0,1
1400,4,0,0,1
23300,2,1,1,1
2200,27,12,0,1
1900,19,1,0,1
1700,10,1,1,1
8500,5,1,0,1
5400,6,22,0,1
3300,3,1,0,1
1400,23,12,0,1
1400,28,1,0,1
3900,4,1,0,1
1400,73,32,0,1
1400,6,6,1,1
2900,6,1,0,1
8800,14,1,0,1
1500,3,1,1,1
5300,4,0,1,1
17900,14,1,0,1
1500,6,0,1,1
1900,10,1,0,1
1400,2,0,1,1
4400,27,1,0,1
1400,10,7,0,1
3000,11,36,0,1
3500,13,1,0,1
1400,19,1,0,1
3800,9,0,1,1
2500,16,0,0,1
1800,22,11,0,1
3500,16,11,0,1
1900,4,11,0,1
2800,3,0,0,1
4000,9,8,0,1
2300,1,1,0,1
5300,2,0,1,1
2600,8,1,0,1
3200,16,1,0,1
2700,14,11,0,1
3700,18,1,0,1
1500,13,9,0,1
2500,4,1,0,1
1500,6,1,0,1
1500,10,1,0,1
12300,8,18,0,1
2900,3,15,0,1
4500,26,12,1,1
2200,117,1,0,1
6900,17,1,0,1
5700,30,1,0,1
3700,7,1,1,1
2800,8,0,1,1
2000,8,1,11,1
1900,3,0,0,1
4000,29,1,10,1
4300,17,1,0,1
1500,3,1,0,1
2200,4,1,0,1
8900,5,0,3,1
3000,10,5,0,1
7800,11,1,2,1
1400,79,42,0,1
3100,24,11,0,1
1600,28,1,0,1
6500,14,11,0,1
5800,22,0,0,1
1900,9,1,0,1
1400,10,1,0,1
1700,8,1,0,1
1500,10,0,1,1
2200,10,1,0,1
1600,15,11,0,1
2200,3,0,0,1
2500,9,1,1,1
2400,19,1,0,1
2000,17,1,0,1
1600,8,1,0,1
2700,4,1,0,1
3700,5,0,1,1
1400,3,0,0,1
4700,1,0,1,1
1400,11,1,1,1
7900,23,0,0,1
2800,6,1,1,1
4000,2,1,0,1
16300,25,1,0,1
1600,5,1,0,1
1400,24,1,0,1
5400,22,0,0,1
5000,3,1,0,1
2600,12,1,0,1
1800,10,12,0,1
4300,7,1,0,1
5500,23,1,0,1
2100,9,1,0,1
2500,3,1,0,1
1600,4,0,2,1
1600,5,0,1,1
1900,13,1,0,1
2300,20,1,10,1
3700,27,1,0,1
2100,14,10,1,1
1500,4,1,0,1
3800,17,1,0,1
4200,6,0,21,1
3400,15,12,0,1
2700,4,0,0,1
26300,27,0,0,1
2700,46,1,1,1
13900,3,1,0,1
2700,14,1,0,1
1900,11,0,1,1
1500,13,1,1,1
1600,25,1,11,1
4200,7,1,0,1
4200,43,1,0,1
2200,10,7,0,1
2500,11,1,0,1
6800,13,1,0,1
1400,20,11,0,1
3000,18,7,0,1
2200,2,0,0,1
9600,7,1,0,1
4900,7,61,1,1
6500,4,1,0,1
1400,22,0,0,1
2900,4,0,0,1
13700,21,1,15,1
2400,8,1,0,1
1400,31,0,0,1
12200,9,5,0,1
1400,10,1,0,1
2400,3,14,0,1
2000,10,1,0,1
2600,54,0,0,1
8700,24,0,0,1
1500,9,0,0,1
5700,7,0,2,1
3300,20,1,10,1
3700,4,1,0,1
2800,3,1,5,1
2000,9,0,0,1
1500,23,11,1,1
1700,35,1,0,1
54300,4,0,0,1
1700,15,1,0,1
2100,13,1,0,1
13900,5,1,2,1
6500,5,12,11,1
3400,44,1,0,1
11800,4,0,2,1
2700,8,1,0,1
1900,14,11,0,1
5100,3,0,1,1
1500,6,10,11,1
2100,5,98,2,1
1900,2,0,1,1
2500,7,1,1,1
2800,30,1,0,1
4900,12,1,5,1
3600,6,9,1,1
2600,8,0,1,1
2300,4,1,0,1
2200,2,1,1,1
1400,20,6,0,1
6600,27,1,0,1
5200,11,1,0,1
1400,6,0,11,1
4300,3,1,0,1
2300,34,1,0,1
1400,6,1,0,1
1400,6,1,0,1
2000,18,0,1,1
1700,12,1,1,1
1400,37,1,0,1
4800,2,1,0,1
1600,5,0,0,1
2700,10,11,0,1
4200,6,1,0,1
2300,35,1,2,1
9500,19,1,0,1
1700,26,0,22,1
9100,33,1,0,1
3900,37,0,0,1
1600,11,0,1,1
1600,8,0,1,1
13900,4,0,23,1
4000,5,1,0,1
1600,4,1,0,1
24500,6,0,0,1
7200,19,1,0,1
2600,5,0,0,1
10000,7,0,0,1
9100,4,4,1,1
2000,3,14,0,1
2900,1,1,0,1
3400,10,1,0,1
1700,8,0,0,1
1400,7,1,0,1
12400,3,23,0,1
1500,53,1,0,1
3700,4,0,0,1
1800,9,1,0,1
1400,5,0,0,1
36500,9,0,3,1
2600,3,0,1,1
3900,27,10,0,1
1400,9,1,0,1
1900,2,0,1,1
7800,6,1,0,1
3300,3,0,1,1
1800,24,17,0,1
3600,11,1,0,1
5100,25,1,1,1
2100,17,0,11,1
1400,5,1,0,1
4400,7,1,1,1
2100,5,0,0,1
1400,8,1,0,1
1700,17,1,0,1
3400,8,1,0,1
6600,28,7,6,1
4500,27,1,2,1
7100,0,10,1,1
2300,14,1,0,1
6900,20,11,0,1
3900,35,1,0,1
7200,29,0,1,1
7200,9,0,1,1
5700,12,6,0,1
1400,12,1,0,1
2500,8,23,0,1
4800,8,0,3,1
2000,3,0,0,1
2700,7,1,0,1
1800,21,9,0,1
3800,3,0,1,1
1400,4,1,0,1
3200,20,1,0,1
2600,4,1,0,1
5700,7,1,0,1
5100,8,1,0,1
9700,11,1,0,1
2900,127,1,0,1
5300,17,11,0,1
5200,1,1,0,1
1500,4,1,0,1
3900,10,1,0,1
3400,6,0,11,1
196700,4,1,15,1
1900,76,41,0,1
1400,5,1,0,1
3400,6,0,0,1
2000,8,1,0,1
5100,2,0,2,1
2800,7,0,1,1
35300,10,1,0,1
2100,6,1,0,1
4800,4,10,1,1
2200,9,1,0,1
3500,11,1,0,1
1500,6,1,1,1
5300,5,1,0,1
1500,37,11,0,1
3200,3,1,0,1
4300,14,1,0,1
4000,8,1,0,1
1600,4,1,0,1
10100,25,15,10,1
8400,0,0,0,1
5500,7,0,16,1
4800,17,0,11,1
18900,5,0,10,1
2700,7,0,0,1
26200,6,0,14,1
6800,15,0,11,1
9300,7,1,0,1
36100,27,9,0,1
2800,4,0,0,1
5700,6,0,1,1
1800,14,1,1,1
1400,5,0,0,1
2700,74,1,0,1
2900,10,1,1,1
1600,12,1,0,1
2500,37,1,0,1
4300,7,1,0,1
9400,16,10,0,1
56400,65,0,0,1
2300,11,10,0,1
3500,65,1,1,1
2000,18,1,0,1
2800,13,1,0,1
1400,7,0,1,1
2200,42,0,0,1
1500,15,1,0,1
210300,2,1,0,1
2800,36,1,0,1
1400,3,0,0,1
4100,41,1,0,1
2200,9,7,0,1
1600,0,0,0,1
3600,7,8,0,1
2100,23,1,0,1
14500,3,0,0,1
4100,4,0,1,1
3000,3,0,0,1
5200,15,1,0,1
2600,10,1,0,1
2800,18,1,0,1
1400,8,1,1,1
1600,7,0,0,1
4000,1,1,15,1
1500,5,1,0,1
3400,11,1,0,1
10400,9,0,1,1
1900,9,1,1,1
10700,25,1,0,1
4700,33,1,0,1
3800,17,1,0,1
2000,31,1,0,1
4100,24,0,0,1
6000,30,1,0,1
7700,8,1,0,1
5000,15,1,0,1
3700,17,0,1,1
5900,7,11,1,1
1800,15,1,0,1
15000,5,0,1,1
3800,8,1,0,1
3300,10,1,0,1
3200,21,1,0,1
1700,25,1,1,1
6000,10,1,2,1
1400,21,0,1,1
1600,15,1,0,1
1500,23,1,0,1
31600,2,1,1,1
3400,7,0,1,1
2200,10,1,0,1
6600,5,0,10,1
2700,3,1,1,1
1800,2,1,1,1
2200,4,0,2,1
1600,18,1,1,1
1800,24,1,1,1
3700,27,1,1,1
2500,2,0,0,1
5700,7,1,11,1
12100,19,1,0,1
9600,24,0,16,1
1800,20,1,0,1
2000,12,0,18,1
5700,6,1,0,1
6000,7,1,1,1
2600,6,6,0,1
4200,4,0,2,1
5400,2,14,1,1
12300,5,15,1,1
1800,7,1,0,1
3100,9,1,0,1
10500,6,0,16,1
5000,7,0,2,1
2000,7,1,1,1
5600,3,0,1,1
7400,18,9,0,1
3700,13,0,11,1
12800,9,0,1,1
13800,34,1,0,1
15200,26,0,0,1
4100,4,0,0,1
11600,14,1,0,1
1600,31,26,0,1
1400,8,1,0,1
1500,10,1,0,1
4500,24,11,0,1
71000,2,0,2,1
1900,4,1,0,1
5800,4,0,1,1
2400,14,1,0,1
3600,13,1,0,1
1500,32,1,0,1
8100,2,1,0,1
1700,28,35,1,1
5400,3,1,0,1
6100,5,0,0,1
2700,4,1,0,1
1400,11,1,0,1
2000,30,1,0,1
2600,13,0,11,1
17600,34,17,0,1
2100,3,1,0,1
6500,6,1,0,1
16900,18,0,16,1
1900,5,1,0,1
3900,18,1,0,1
1400,6,20,1,1
1500,5,1,0,1
5900,7,1,0,1
1500,5,20,1,1
2200,3,1,0,1
1700,6,1,0,1
5200,11,1,0,1
2400,10,1,0,1
1400,25,1,0,1
3400,1,1,0,1
2100,29,1,0,1
4800,7,0,0,1
1900,4,23,0,1
2200,9,1,0,1
1600,20,1,0,1
7900,9,1,0,1
2600,8,1,0,1
1700,7,1,0,1
1400,18,1,0,1
3300,14,1,0,1
1900,5,0,1,1
19300,22,0,1,1
7300,22,1,0,1
4200,15,1,0,1
2900,7,1,0,1
1600,16,1,0,1
2700,1,1,0,1
7500,4,1,0,1
3600,8,0,2,1
2100,4,1,0,1
18200,24,1,1,1
3000,4,0,21,1
2000,6,1,6,1
1500,3,1,0,1
2200,27,1,1,1
45100,57,1,0,1
3800,3,0,1,1
1500,9,0,0,1
1500,0,0,0,1
7100,15,0,10,1
7600,22,21,0,1
1500,20,0,11,1
2700,7,1,0,1
1900,77,45,0,1
5900,19,13,1,1
2700,6,1,0,1
2100,31,1,0,1
3800,3,1,1,1
20800,4,0,1,1
2500,49,11,0,1
2900,33,19,0,1
9200,28,12,0,1
21400,6,0,1,1
6900,5,1,0,1
3000,9,10,0,1
1400,2,1,0,1
1600,7,1,11,1
2200,6,1,0,1
3800,19,10,0,1
3800,11,7,1,1
1800,2,8,0,1
4600,17,12,0,1
1700,19,1,0,1
2000,12,1,0,1
1600,6,0,0,1
1800,2,0,0,1
1800,2,0,1,1
1900,6,1,0,1
17600,22,11,0,1
1400,7,1,0,1
3000,8,1,2,1
3200,9,1,0,1
1400,14,1,1,1
1600,25,6,2,1
4100,4,1,0,1
3500,3,0,0,1
11600,4,1,0,1
18900,4,1,0,1
4800,6,1,0,1
14200,15,1,0,1
1700,19,10,1,1
1600,5,0,2,1
5600,27,0,21,1
1600,11,1,0,1
2400,10,1,0,1
3300,6,0,1,1
1500,22,1,0,1
2000,13,1,0,1
1600,17,1,0,1
29500,4,35,0,1
2700,10,1,0,1
8300,12,1,1,1
3400,4,1,1,1
9800,5,10,0,1
5800,4,0,1,1
1600,0,32,0,1
2000,13,9,0,1
4100,11,1,0,1
2800,17,0,11,1
4900,27,14,0,1
2100,5,1,0,1
2100,5,1,0,1
6300,13,0,11,1
7600,23,1,14,1
1700,0,0,1,1
6900,5,0,0,1
2900,7,0,0,1
2200,13,6,0,1
53200,25,22,0,1
6100,5,0,0,1
4100,7,1,1,1
1600,1,1,0,1
6600,5,1,0,1
20000,8,1,0,1
4500,20,1,0,1
1400,1,0,0,1
3500,6,1,0,1
5600,17,15,20,1
2400,13,1,0,1
8300,6,0,0,1
2800,4,0,1,1
9000,12,0,0,1
3900,43,1,0,1
4700,26,11,0,1
1500,5,12,1,1
1800,10,1,1,1
6600,1,0,0,1
3500,15,14,0,1
6500,8,1,0,1
7900,27,22,0,1
7900,6,0,21,1
2800,6,1,0,1
2100,1,0,7,1
2800,12,10,0,1
15100,3,0,1,1
1700,4,1,0,1
11200,25,21,0,1
1400,3,0,0,1
2400,18,15,0,1
1500,18,1,0,1
2200,17,10,1,1
9700,4,0,1,1
5300,5,0,1,1
11900,11,9,0,1
2000,9,1,0,1
4100,13,1,0,1
2100,40,34,0,1
1600,9,1,0,1
2200,19,0,16,1
2700,11,1,0,1
2800,12,13,0,1
3100,15,11,0,1
5000,4,0,0,1
6500,6,0,10,1
2500,2,1,0,1
17800,1,0,1,1
4800,4,1,0,1
3100,10,0,1,1
2700,10,0,1,1
2200,13,6,0,1
10800,52,21,0,1
1600,6,1,0,1
1500,3,1,0,1
2900,7,1,0,1
4600,6,0,21,1
1800,5,17,1,1
1400,5,17,0,1
2300,3,1,0,1
3500,6,1,0,1
7400,3,0,0,1
1400,23,11,0,1
3700,5,98,1,1
1400,6,1,0,1
3600,4,1,0,1
5900,11,1,1,1
1600,7,1,0,1
8200,7,1,0,1
3000,10,8,0,1
4600,3,1,0,1
14300,2,1,0,1
3200,24,9,15,1
1500,12,6,0,1
11800,37,1,33,1
3600,12,1,0,1
1900,13,1,0,1
10500,4,1,0,1
16800,6,1,0,1
1700,28,25,0,1
11400,21,1,2,1
3000,14,6,0,1
14000,12,1,0,1
1600,4,0,21,1
3300,5,1,0,1
2800,0,0,0,1
1600,5,0,21,1
4700,11,0,0,1
1500,15,11,0,1
2600,4,0,16,1
2400,12,1,0,1
1600,8,11,0,1
8300,4,15,0,1
4400,22,18,0,1
1700,9,1,0,1
2900,7,1,0,1
1900,20,0,0,1
2600,3,1,0,1
10900,5,1,0,1
4500,34,13,2,1
5200,4,0,0,1
3800,22,1,0,1
13300,6,1,1,1
2000,6,1,0,1
2300,8,1,0,1
1500,3,1,0,1
4600,24,1,0,1
1500,4,0,1,1
7800,13,7,1,1
2300,6,1,0,1
2100,6,1,0,1
1500,32,1,0,1
4400,32,1,0,1
1600,5,0,17,1
1500,5,1,1,1
4900,5,1,0,1
3800,12,1,0,1
11400,11,0,0,1
6200,32,1,0,1
1800,4,0,0,1
9900,3,1,0,1
2700,5,0,21,1
1500,8,1,0,1
2300,85,48,0,1
12900,5,0,1,1
2100,33,26,0,1
1900,6,1,0,1
11400,16,11,0,1
4800,6,1,1,1
1800,17,0,1,1
2900,18,1,1,1
17800,31,25,0,1
3300,6,0,0,1
1800,8,0,0,1
1900,7,0,0,1
1400,7,0,0,1
3600,8,1,0,1
1600,29,22,0,1
1400,19,1,0,1
2900,15,1,0,1
3500,2,1,0,1
1400,10,1,0,1
4000,4,1,0,1
2900,6,1,1,1
1500,3,1,0,1
1700,7,1,0,1
1400,3,1,0,1
6200,11,6,1,1
4400,21,15,0,1
1400,10,1,0,1
2100,5,0,0,1
8400,20,11,4,1
2000,2,1,0,1
42500,96,1,6,1
8400,3,0,0,1
11200,6,1,0,1
1400,30,10,0,1
5800,6,1,0,1
2500,7,5,1,1
2500,5,9,0,1
2000,7,0,0,1
2100,6,1,2,1
1800,16,0,10,1
3200,11,1,0,1
5000,8,1,0,1
8200,4,1,0,1
3700,3,1,0,1
2100,5,1,0,1
3400,9,1,0,1
1600,21,10,0,1
2900,6,0,7,1
1900,25,1,13,1
47400,3,1,16,1
3900,9,1,1,1
2300,15,1,0,1
3600,5,1,0,1
38400,12,9,0,1
1500,12,1,0,1
7100,20,1,0,1
2800,7,0,1,1
7600,32,0,0,1
1400,5,0,11,1
1500,8,6,0,1
1400,15,11,0,1
5600,22,10,0,1
5200,4,10,0,1
2200,7,1,0,1
9100,15,1,0,1
12400,3,1,0,1
4300,85,75,1,1
2900,23,8,0,1
1600,13,8,0,1
3600,3,0,0,1
7900,23,17,0,1
2300,23,11,0,1
3300,6,1,0,1
3500,10,1,1,1
1600,20,11,1,1
3200,10,1,0,1
1900,5,0,0,1
54100,14,1,0,1
6300,15,10,0,1
3700,6,1,0,1
2600,25,12,0,1
5500,36,6,0,1
3700,18,9,0,1
1500,5,1,0,1
3800,12,1,0,1
2900,5,1,0,1
12400,7,1,1,1
2300,10,1,0,1
25500,11,1,0,1
4100,13,0,13,1
18200,20,15,0,1
4500,8,0,1,1
3600,4,0,0,1
2000,6,13,1,1
2600,2,30,0,1
5000,4,0,9,1
2200,20,8,0,1
2500,20,1,0,1
1400,12,1,0,1
